1.45822	2.68713	2.88135	3.07557	3.26979	3.46401	3.65823	3.85245	4.02183	4.12073	4.16141	4.1905	4.21958	4.24866	4.27775	4.30683	4.33204	4.34243	4.33702	4.32648	4.31595	4.30541	4.29488	4.28434	4.27368	4.26254	4.25082	4.23881	4.2268	4.21479	4.20278	4.19077	4.17885	4.16796	4.15927	4.15165	4.14403	4.13642	4.1288	4.12118	4.11356	4.10543	4.09595	4.0857	4.07536	4.06503	4.05469	4.04435	4.03402	4.02407	4.01542	4.00792	4.00073	3.99354	3.98635	3.97915	3.97196	3.96504	3.95917	3.95464	3.95068	3.94672	3.94276	3.9388	3.93484	3.93091	3.92717	3.92379	3.92058	3.91737	3.91417	3.91096	3.90775	3.90455	3.90137	3.89827	3.89523	3.89218	3.88913	3.88609	3.88304	3.87999	3.87694	3.87387	3.87079	3.8677	3.86461	3.86153	3.85844	3.85535	3.85226	3.84916	3.84605	3.84294	3.83982	3.83671	3.8336	3.83048	3.82737	3.82425	3.82113	3.81801	3.81489	3.81177	3.80865	3.80553	3.80241	3.79932	3.79627	3.79326	3.79024	3.78723	3.78422	3.7812	3.77819	3.77525	3.77251	3.76991	3.76734	3.76477	3.76219	3.75962	3.75705	3.75456	3.75235	3.7504	3.74853	3.74666	3.74479	3.74293	3.74106	3.73925	3.73767	3.73639	3.73525	3.73411	3.73297	3.73182	3.73068	3.72955	3.72855	3.72776	3.72709	3.72642	3.72575	3.72509	3.72442	3.72375	3.7231	3.72251	3.72195	3.72139	3.72084	3.72029	3.71973	3.71917	3.71862	3.71807	3.71753	3.71699	3.71645	3.71591	3.71536	3.71482	3.71428	3.71372	3.71315	3.71258	3.712	3.71143	3.71086	3.71028	3.7097	3.70907	3.70837	3.70763	3.70689	3.70615	3.70542	3.70468	3.70394	3.70319	3.70241	3.70161	3.70082	3.70002	3.69923	3.69843	3.69764	3.69698	3.69669	3.69668	3.69672	3.69677	3.69681	3.69685	3.69689	3.69715	3.69811	3.69978	3.70168	3.70357	3.70547	3.70737	3.70926	3.71096	3.71184	3.71161	3.71087	3.71013	3.7094	3.70866	3.70792	3.70708	3.70534	3.70195	3.69775	3.69354	3.68934	3.68513	3.68093	3.67672	3.67387	3.67462	3.67762	3.68083	3.68403	3.68723	3.69043	3.69363	3.69553	3.69355	3.68812	3.68179	3.67546	3.66912	3.66279	3.65646	3.64866	3.63448	3.61251	3.58786	3.56321	3.53855	3.5139	3.48925	3.45983	3.40112	3.28965	3.14983	3.01001	2.87019	2.73038	2.59056	2.45074	1.63214	
2.34717	3.77365	3.99034	4.20702	4.4237	4.64039	4.85707	5.07376	5.25724	5.36113	5.40421	5.43549	5.46677	5.49806	5.52934	5.56062	5.58615	5.59497	5.58814	5.57655	5.56495	5.55335	5.54175	5.53016	5.51832	5.50552	5.49151	5.47692	5.46234	5.44775	5.43316	5.41858	5.40414	5.39137	5.38148	5.37292	5.36436	5.35581	5.34725	5.33869	5.33013	5.32056	5.30892	5.29609	5.28314	5.27018	5.25723	5.24427	5.23132	5.21899	5.20826	5.19883	5.18971	5.1806	5.17149	5.16238	5.15327	5.14455	5.1372	5.13144	5.12633	5.12121	5.1161	5.11098	5.10587	5.10079	5.09599	5.0916	5.0874	5.0832	5.07901	5.07481	5.07061	5.06642	5.06226	5.0582	5.0542	5.05019	5.04619	5.04219	5.03819	5.03418	5.03017	5.02614	5.02209	5.01804	5.01399	5.00993	5.00588	5.00183	4.99777	4.99371	4.98963	4.98555	4.98147	4.97739	4.97331	4.96923	4.96515	4.96106	4.95698	4.95289	4.94881	4.94472	4.94064	4.93655	4.93247	4.92842	4.92444	4.92049	4.91654	4.9126	4.90865	4.9047	4.90075	4.89692	4.89336	4.88997	4.8866	4.88324	4.87987	4.87651	4.87314	4.86992	4.86706	4.86453	4.8621	4.85967	4.85724	4.85481	4.85238	4.85004	4.84803	4.84641	4.84494	4.84347	4.84201	4.84054	4.83908	4.83764	4.83637	4.8354	4.83456	4.83373	4.83289	4.83206	4.83122	4.83039	4.82958	4.82885	4.82817	4.82748	4.8268	4.82611	4.82543	4.82474	4.82406	4.82339	4.82272	4.82206	4.82139	4.82073	4.82007	4.8194	4.81873	4.81805	4.81736	4.81666	4.81596	4.81526	4.81456	4.81386	4.81315	4.81237	4.81151	4.81061	4.8097	4.8088	4.8079	4.80699	4.80609	4.80516	4.80418	4.80318	4.80219	4.80119	4.80019	4.79919	4.79819	4.79739	4.79703	4.79699	4.797	4.79702	4.79703	4.79704	4.79706	4.7974	4.79864	4.80071	4.80303	4.80536	4.80768	4.81001	4.81233	4.81434	4.81514	4.81445	4.81309	4.81174	4.81039	4.80903	4.80768	4.80614	4.80302	4.79735	4.79043	4.78352	4.7766	4.76969	4.76277	4.75586	4.75117	4.75114	4.75382	4.75675	4.75967	4.76259	4.76551	4.76843	4.76932	4.76512	4.75673	4.74727	4.73782	4.72836	4.7189	4.70945	4.69767	4.67832	4.65119	4.62162	4.59206	4.56249	4.53292	4.50336	4.46806	4.4006	4.28278	4.13972	3.99666	3.8536	3.71054	3.56748	3.42442	2.22457	
2.50683	3.97528	4.16712	4.35896	4.5508	4.74264	4.93448	5.12632	5.28807	5.37754	5.4116	5.43491	5.45821	5.48152	5.50482	5.52813	5.54701	5.55298	5.54695	5.53732	5.52769	5.51805	5.50842	5.49879	5.48879	5.47731	5.46394	5.44971	5.43547	5.42124	5.407	5.39277	5.37869	5.36645	5.35734	5.34969	5.34204	5.33439	5.32674	5.31909	5.31144	5.30255	5.29107	5.2781	5.26496	5.25182	5.23868	5.22554	5.2124	5.19985	5.18882	5.179	5.16947	5.15995	5.15043	5.14091	5.13139	5.12227	5.11455	5.10845	5.10301	5.09757	5.09213	5.08669	5.08125	5.07585	5.07071	5.06599	5.06145	5.05691	5.05238	5.04784	5.0433	5.03876	5.03427	5.02987	5.02553	5.02119	5.01685	5.01251	5.00816	5.00382	4.99947	4.99511	4.99072	4.98633	4.98194	4.97755	4.97316	4.96877	4.96438	4.95998	4.95557	4.95116	4.94675	4.94234	4.93793	4.93351	4.9291	4.92469	4.92028	4.91587	4.91146	4.90705	4.90264	4.89823	4.89382	4.88945	4.88515	4.88089	4.87662	4.87236	4.8681	4.86384	4.85958	4.85544	4.8516	4.84794	4.84431	4.84069	4.83706	4.83343	4.82981	4.82633	4.82326	4.82055	4.81795	4.81534	4.81274	4.81013	4.80753	4.80503	4.80288	4.80116	4.79961	4.79806	4.79652	4.79497	4.79342	4.79191	4.79058	4.78957	4.78872	4.78786	4.78701	4.78616	4.78531	4.78445	4.78364	4.7829	4.78221	4.78152	4.78084	4.78015	4.77946	4.77878	4.7781	4.77743	4.77676	4.7761	4.77544	4.77478	4.77412	4.77346	4.7728	4.77213	4.77144	4.77075	4.77006	4.76937	4.76868	4.76799	4.76729	4.76653	4.76567	4.76477	4.76387	4.76297	4.76207	4.76118	4.76028	4.75934	4.75835	4.75733	4.75631	4.75529	4.75427	4.75325	4.75223	4.7514	4.75101	4.75094	4.75092	4.7509	4.75088	4.75086	4.75084	4.75116	4.75238	4.75443	4.75674	4.75905	4.76136	4.76367	4.76598	4.76792	4.76845	4.76722	4.76523	4.76324	4.76124	4.75925	4.75726	4.75504	4.75079	4.74326	4.73414	4.72501	4.71589	4.70676	4.69764	4.68851	4.68175	4.67995	4.68104	4.68238	4.68372	4.68506	4.6864	4.68775	4.68693	4.68072	4.67006	4.65826	4.64647	4.63467	4.62288	4.61108	4.5975	4.57808	4.55281	4.52586	4.4989	4.47194	4.44499	4.41803	4.38709	4.3335	4.24363	4.13507	4.02651	3.91795	3.80939	3.70084	3.59228	2.36965	
2.66649	4.17691	4.3439	4.5109	4.67789	4.84488	5.01188	5.17887	5.3189	5.39394	5.41899	5.43432	5.44965	5.46498	5.48031	5.49564	5.50787	5.51099	5.50576	5.49809	5.49042	5.48276	5.47509	5.46742	5.45926	5.44911	5.43637	5.42249	5.40861	5.39473	5.38084	5.36696	5.35325	5.34152	5.33319	5.32645	5.31971	5.31297	5.30623	5.29949	5.29275	5.28454	5.27322	5.26011	5.24678	5.23346	5.22013	5.2068	5.19348	5.18071	5.16938	5.15917	5.14924	5.13931	5.12937	5.11944	5.10951	5.09999	5.0919	5.08546	5.07969	5.07393	5.06816	5.0624	5.05663	5.05091	5.04544	5.04038	5.0355	5.03062	5.02574	5.02087	5.01599	5.01111	5.00628	5.00154	4.99686	4.99218	4.9875	4.98282	4.97814	4.97347	4.96878	4.96407	4.95935	4.95462	4.94989	4.94517	4.94044	4.93571	4.93098	4.92625	4.92151	4.91677	4.91203	4.90728	4.90254	4.8978	4.89306	4.88832	4.88358	4.87885	4.87411	4.86938	4.86464	4.8599	4.85517	4.85048	4.84586	4.84128	4.83671	4.83213	4.82755	4.82298	4.8184	4.81396	4.80984	4.80592	4.80203	4.79814	4.79425	4.79036	4.78647	4.78275	4.77946	4.77657	4.77379	4.77101	4.76824	4.76546	4.76268	4.76001	4.75773	4.75591	4.75428	4.75265	4.75103	4.7494	4.74777	4.74617	4.74479	4.74375	4.74287	4.742	4.74113	4.74026	4.73939	4.73852	4.73769	4.73694	4.73625	4.73556	4.73488	4.73419	4.7335	4.73282	4.73213	4.73146	4.73081	4.73015	4.72949	4.72884	4.72818	4.72752	4.72687	4.7262	4.72552	4.72484	4.72416	4.72349	4.72281	4.72213	4.72143	4.72068	4.71982	4.71893	4.71804	4.71714	4.71625	4.71536	4.71447	4.71353	4.71252	4.71148	4.71044	4.70939	4.70835	4.70731	4.70626	4.70541	4.70499	4.70489	4.70484	4.70479	4.70474	4.70469	4.70463	4.70492	4.70612	4.70816	4.71045	4.71274	4.71504	4.71733	4.71963	4.7215	4.72176	4.71999	4.71736	4.71473	4.7121	4.70947	4.70684	4.70393	4.69856	4.68918	4.67784	4.66651	4.65517	4.64384	4.6325	4.62116	4.61233	4.60876	4.60825	4.60801	4.60777	4.60753	4.6073	4.60706	4.60453	4.59631	4.58338	4.56925	4.55512	4.54098	4.52685	4.51272	4.49732	4.47783	4.45443	4.43009	4.40574	4.3814	4.35705	4.3327	4.30612	4.2664	4.20448	4.13042	4.05636	3.9823	3.90825	3.83419	3.76013	2.51474	
2.82615	4.37854	4.52069	4.66284	4.80499	4.94713	5.08928	5.23143	5.34973	5.41035	5.42638	5.43374	5.44109	5.44844	5.45579	5.46315	5.46874	5.46901	5.46456	5.45886	5.45316	5.44746	5.44176	5.43606	5.42974	5.4209	5.40881	5.39528	5.38175	5.36821	5.35468	5.34115	5.32781	5.31659	5.30905	5.30322	5.29739	5.29156	5.28573	5.2799	5.27407	5.26652	5.25538	5.24211	5.2286	5.21509	5.20158	5.18807	5.17456	5.16158	5.14994	5.13934	5.129	5.11866	5.10832	5.09797	5.08763	5.07771	5.06924	5.06246	5.05637	5.05028	5.04419	5.0381	5.03201	5.02596	5.02017	5.01477	5.00955	5.00433	4.99911	4.99389	4.98868	4.98346	4.97828	4.97321	4.96819	4.96317	4.95816	4.95314	4.94812	4.94311	4.93808	4.93304	4.92798	4.92291	4.91785	4.91278	4.90772	4.90265	4.89759	4.89252	4.88745	4.88238	4.87731	4.87223	4.86716	4.86209	4.85702	4.85195	4.84689	4.84182	4.83676	4.8317	4.82664	4.82158	4.81652	4.8115	4.80657	4.80168	4.79679	4.7919	4.78701	4.78212	4.77723	4.77248	4.76808	4.76389	4.75974	4.75559	4.75144	4.74729	4.74314	4.73917	4.73566	4.73259	4.72964	4.72668	4.72373	4.72078	4.71783	4.71499	4.71258	4.71066	4.70895	4.70724	4.70554	4.70383	4.70212	4.70044	4.699	4.69792	4.69703	4.69614	4.69525	4.69436	4.69347	4.69258	4.69174	4.69099	4.6903	4.68961	4.68892	4.68823	4.68754	4.68685	4.68617	4.6855	4.68485	4.6842	4.68354	4.68289	4.68224	4.68159	4.68093	4.68027	4.67961	4.67894	4.67827	4.6776	4.67693	4.67626	4.67558	4.67483	4.67398	4.67309	4.67221	4.67132	4.67043	4.66954	4.66865	4.66772	4.66669	4.66563	4.66456	4.66349	4.66243	4.66136	4.6603	4.65942	4.65897	4.65884	4.65876	4.65867	4.65859	4.65851	4.65842	4.65868	4.65986	4.66188	4.66416	4.66644	4.66872	4.67099	4.67327	4.67508	4.67506	4.67277	4.6695	4.66623	4.66296	4.65969	4.65642	4.65282	4.64633	4.63509	4.62155	4.608	4.59446	4.58091	4.56736	4.55382	4.54292	4.53757	4.53547	4.53365	4.53183	4.53001	4.52819	4.52637	4.52214	4.51191	4.49671	4.48024	4.46376	4.44729	4.43082	4.41435	4.39715	4.37759	4.35606	4.33432	4.31259	4.29085	4.26912	4.24738	4.22514	4.1993	4.16532	4.12577	4.08621	4.04666	4.0071	3.96754	3.92799	2.65982	
2.98581	4.58017	4.69747	4.81478	4.93208	5.04938	5.16669	5.28399	5.38056	5.42675	5.43378	5.43315	5.43253	5.4319	5.43128	5.43065	5.4296	5.42702	5.42337	5.41963	5.4159	5.41216	5.40843	5.40469	5.40021	5.39269	5.38124	5.36806	5.35488	5.3417	5.32852	5.31534	5.30236	5.29167	5.2849	5.27998	5.27506	5.27014	5.26522	5.2603	5.25538	5.24851	5.23753	5.22411	5.21042	5.19672	5.18303	5.16933	5.15564	5.14244	5.1305	5.11951	5.10876	5.09801	5.08726	5.07651	5.06575	5.05543	5.04659	5.03947	5.03306	5.02664	5.02023	5.01381	5.0074	5.00102	4.9949	4.98916	4.9836	4.97804	4.97248	4.96692	4.96136	4.9558	4.95029	4.94487	4.93952	4.93417	4.92881	4.92346	4.9181	4.91275	4.90739	4.90201	4.89661	4.8912	4.8858	4.8804	4.875	4.8696	4.86419	4.85879	4.85339	4.84799	4.84258	4.83718	4.83178	4.82638	4.82097	4.81558	4.81019	4.8048	4.79941	4.79403	4.78864	4.78325	4.77787	4.77253	4.76728	4.76207	4.75687	4.75166	4.74646	4.74125	4.73605	4.73101	4.72632	4.72187	4.71746	4.71304	4.70863	4.70422	4.6998	4.69558	4.69187	4.68861	4.68548	4.68235	4.67923	4.6761	4.67298	4.66998	4.66743	4.66541	4.66362	4.66183	4.66005	4.65826	4.65647	4.65471	4.6532	4.6521	4.65119	4.65028	4.64937	4.64846	4.64756	4.64665	4.64579	4.64503	4.64434	4.64365	4.64296	4.64227	4.64158	4.64089	4.64021	4.63954	4.63889	4.63824	4.63759	4.63695	4.6363	4.63565	4.635	4.63435	4.63369	4.63303	4.63237	4.63171	4.63105	4.63039	4.62972	4.62898	4.62814	4.62726	4.62638	4.62549	4.62461	4.62373	4.62284	4.6219	4.62086	4.61977	4.61869	4.6176	4.61651	4.61542	4.61433	4.61343	4.61296	4.61279	4.61267	4.61256	4.61244	4.61233	4.61221	4.61244	4.6136	4.6156	4.61787	4.62013	4.62239	4.62466	4.62692	4.62866	4.62837	4.62554	4.62163	4.61773	4.61382	4.60991	4.606	4.60171	4.5941	4.58101	4.56525	4.5495	4.53374	4.51798	4.50223	4.48647	4.4735	4.46638	4.46268	4.45928	4.45588	4.45248	4.44908	4.44568	4.43975	4.42751	4.41004	4.39122	4.37241	4.3536	4.33479	4.31598	4.29698	4.27734	4.25768	4.23855	4.21943	4.2003	4.18118	4.16205	4.14417	4.1322	4.12617	4.12112	4.11607	4.11101	4.10595	4.1009	4.09584	2.8049	
3.14547	4.7818	4.87426	4.96672	5.05917	5.15163	5.24409	5.33655	5.41139	5.44316	5.44117	5.43257	5.42397	5.41537	5.40676	5.39816	5.39046	5.38503	5.38218	5.38041	5.37864	5.37686	5.37509	5.37332	5.37068	5.36448	5.35368	5.34085	5.32802	5.31519	5.30236	5.28953	5.27692	5.26674	5.26076	5.25675	5.25274	5.24872	5.24471	5.2407	5.23669	5.2305	5.21969	5.20612	5.19224	5.17836	5.16448	5.1506	5.13672	5.1233	5.11105	5.09968	5.08852	5.07736	5.0662	5.05504	5.04388	5.03315	5.02393	5.01648	5.00974	5.003	4.99626	4.98952	4.98278	4.97608	4.96962	4.96355	4.95765	4.95175	4.94585	4.93995	4.93405	4.92815	4.9223	4.91654	4.91085	4.90516	4.89947	4.89377	4.88808	4.88239	4.87669	4.87097	4.86524	4.8595	4.85376	4.84802	4.84228	4.83654	4.8308	4.82506	4.81933	4.81359	4.80786	4.80213	4.7964	4.79066	4.78493	4.77921	4.77349	4.76778	4.76206	4.75635	4.75064	4.74493	4.73922	4.73356	4.72799	4.72247	4.71695	4.71143	4.70591	4.70039	4.69487	4.68953	4.68456	4.67985	4.67517	4.6705	4.66582	4.66115	4.65647	4.652	4.64807	4.64462	4.64132	4.63802	4.63472	4.63142	4.62812	4.62496	4.62227	4.62017	4.6183	4.61642	4.61455	4.61268	4.61081	4.60898	4.60741	4.60627	4.60534	4.60442	4.60349	4.60257	4.60164	4.60071	4.59984	4.59908	4.59838	4.59769	4.597	4.59631	4.59562	4.59492	4.59424	4.59358	4.59293	4.59229	4.59164	4.591	4.59036	4.58971	4.58907	4.58842	4.58777	4.58712	4.58647	4.58582	4.58517	4.58453	4.58386	4.58313	4.5823	4.58142	4.58054	4.57967	4.57879	4.57791	4.57703	4.57609	4.57504	4.57392	4.57281	4.5717	4.57059	4.56947	4.56836	4.56744	4.56694	4.56674	4.56659	4.56644	4.5663	4.56615	4.566	4.5662	4.56734	4.56933	4.57158	4.57382	4.57607	4.57832	4.58057	4.58224	4.58167	4.57832	4.57377	4.56922	4.56468	4.56013	4.55558	4.5506	4.54187	4.52692	4.50896	4.49099	4.47302	4.45506	4.43709	4.41912	4.40408	4.3952	4.3899	4.38491	4.37993	4.37495	4.36997	4.36499	4.35736	4.34311	4.32336	4.30221	4.28106	4.25991	4.23877	4.21762	4.19681	4.1771	4.1593	4.14279	4.12627	4.10976	4.09324	4.07673	4.0632	4.0651	4.08702	4.11647	4.14592	4.17536	4.20481	4.23425	4.2637	2.94998	
3.30513	4.98343	5.05104	5.11866	5.18627	5.25388	5.32149	5.3891	5.44223	5.45956	5.44856	5.43198	5.41541	5.39883	5.38225	5.36567	5.35133	5.34305	5.34099	5.34118	5.34137	5.34157	5.34176	5.34196	5.34115	5.33627	5.32611	5.31363	5.30116	5.28868	5.2762	5.26372	5.25147	5.24181	5.23662	5.23351	5.23041	5.22731	5.22421	5.2211	5.218	5.21248	5.20184	5.18812	5.17406	5.15999	5.14593	5.13186	5.1178	5.10416	5.09161	5.07986	5.06828	5.05671	5.04514	5.03357	5.022	5.01087	5.00128	4.99348	4.98642	4.97936	4.97229	4.96523	4.95816	4.95114	4.94435	4.93794	4.9317	4.92546	4.91922	4.91298	4.90674	4.9005	4.89431	4.88821	4.88218	4.87615	4.87012	4.86409	4.85806	4.85203	4.846	4.83994	4.83387	4.82779	4.82171	4.81563	4.80956	4.80348	4.7974	4.79133	4.78527	4.7792	4.77314	4.76708	4.76101	4.75495	4.74889	4.74283	4.73679	4.73075	4.72472	4.71868	4.71264	4.7066	4.70057	4.69459	4.6887	4.68287	4.67703	4.6712	4.66537	4.65953	4.6537	4.64805	4.6428	4.63782	4.63288	4.62795	4.62301	4.61807	4.61313	4.60841	4.60427	4.60064	4.59717	4.59369	4.59022	4.58675	4.58327	4.57994	4.57712	4.57492	4.57297	4.57101	4.56906	4.56711	4.56516	4.56325	4.56162	4.56045	4.5595	4.55856	4.55761	4.55667	4.55572	4.55478	4.55389	4.55312	4.55242	4.55173	4.55104	4.55035	4.54965	4.54896	4.54828	4.54762	4.54697	4.54633	4.54569	4.54505	4.54441	4.54377	4.54313	4.54249	4.54185	4.54122	4.54058	4.53994	4.5393	4.53866	4.53801	4.53728	4.53646	4.53558	4.53471	4.53384	4.53297	4.53209	4.53122	4.53028	4.52921	4.52807	4.52694	4.5258	4.52467	4.52353	4.52239	4.52144	4.52092	4.52069	4.52051	4.52033	4.52015	4.51997	4.51979	4.51996	4.52108	4.52305	4.52529	4.52752	4.52975	4.53199	4.53422	4.53582	4.53498	4.53109	4.52591	4.52072	4.51553	4.51035	4.50516	4.4995	4.48964	4.47284	4.45266	4.43249	4.41231	4.39213	4.37195	4.35178	4.33466	4.32401	4.31711	4.31055	4.30399	4.29742	4.29086	4.2843	4.27497	4.25871	4.23669	4.2132	4.18971	4.16623	4.14274	4.11925	4.09663	4.07686	4.06092	4.04702	4.03312	4.01921	4.00531	3.9914	3.98223	3.998	4.04787	4.11182	4.17577	4.23971	4.30366	4.36761	4.43155	3.09506	
3.42318	5.13124	5.18027	5.2293	5.27833	5.32736	5.37638	5.42541	5.46219	5.46938	5.45261	5.43106	5.40952	5.38797	5.36643	5.34488	5.3261	5.31581	5.31427	5.31572	5.31717	5.31862	5.32007	5.32152	5.32189	5.31775	5.30775	5.29519	5.28264	5.27009	5.25754	5.24499	5.23269	5.22324	5.21862	5.2163	5.21399	5.21167	5.20935	5.20704	5.20472	5.19981	5.18933	5.17551	5.16131	5.14712	5.13292	5.11872	5.10452	5.09074	5.07797	5.06595	5.0541	5.04225	5.0304	5.01855	5.00669	4.99529	4.98543	4.97739	4.97008	4.96277	4.95546	4.94816	4.94085	4.93358	4.92655	4.91988	4.91338	4.90688	4.90038	4.89389	4.88739	4.88089	4.87444	4.86808	4.86179	4.8555	4.84921	4.84292	4.83663	4.83034	4.82405	4.81773	4.81139	4.80505	4.79871	4.79238	4.78604	4.7797	4.77336	4.76703	4.76071	4.75439	4.74807	4.74176	4.73544	4.72912	4.7228	4.71649	4.7102	4.70391	4.69762	4.69133	4.68505	4.67876	4.67247	4.66624	4.66011	4.65404	4.64796	4.64189	4.63581	4.62973	4.62366	4.61777	4.6123	4.60712	4.60198	4.59684	4.5917	4.58656	4.58142	4.5765	4.57219	4.56842	4.56481	4.5612	4.55759	4.55398	4.55037	4.5469	4.54398	4.5417	4.53968	4.53766	4.53564	4.53362	4.5316	4.52963	4.52795	4.52674	4.52578	4.52482	4.52386	4.52289	4.52193	4.52097	4.52006	4.51928	4.51858	4.51788	4.51718	4.51649	4.51579	4.51509	4.5144	4.51374	4.51309	4.51245	4.51181	4.51117	4.51053	4.50989	4.50925	4.50861	4.50797	4.50734	4.5067	4.50607	4.50543	4.5048	4.50415	4.50342	4.5026	4.50172	4.50085	4.49998	4.49911	4.49823	4.49736	4.49641	4.49532	4.49417	4.49301	4.49185	4.4907	4.48954	4.48838	4.48741	4.48687	4.48662	4.48643	4.48624	4.48605	4.48586	4.48567	4.48583	4.48695	4.48896	4.49122	4.49348	4.49574	4.49801	4.50027	4.50186	4.50087	4.49662	4.491	4.48538	4.47975	4.47413	4.46851	4.46237	4.45177	4.43362	4.41182	4.39002	4.36822	4.34642	4.32463	4.30283	4.2842	4.27228	4.26428	4.25663	4.24897	4.24132	4.23366	4.22601	4.2156	4.19813	4.17481	4.15	4.12519	4.10038	4.07557	4.05076	4.02698	4.00699	3.99208	3.97961	3.96713	3.95465	3.94218	3.9297	3.92308	3.9483	4.01926	4.10919	4.19912	4.28904	4.37897	4.46889	4.55882	3.21162	
3.48266	5.201	5.24016	5.27931	5.31847	5.35762	5.39678	5.43594	5.46468	5.46794	5.45004	5.42788	5.40572	5.38356	5.3614	5.33924	5.32009	5.30986	5.3086	5.31033	5.31207	5.31381	5.31554	5.31728	5.31785	5.3136	5.30309	5.28988	5.27667	5.26345	5.25024	5.23703	5.2241	5.21434	5.21002	5.20832	5.20661	5.20491	5.20321	5.20151	5.1998	5.19536	5.18501	5.17116	5.1569	5.14264	5.12839	5.11413	5.09987	5.08602	5.07317	5.06105	5.04909	5.03713	5.02518	5.01322	5.00126	4.98975	4.97977	4.9716	4.96416	4.95672	4.94929	4.94185	4.93441	4.92701	4.91984	4.91303	4.90639	4.89974	4.8931	4.88646	4.87981	4.87317	4.86657	4.86006	4.85361	4.84717	4.84073	4.83428	4.82784	4.82139	4.81494	4.80847	4.80198	4.79548	4.78899	4.78249	4.776	4.7695	4.76301	4.75653	4.75006	4.74359	4.73711	4.73064	4.72418	4.7177	4.71124	4.70478	4.69834	4.6919	4.68546	4.67903	4.67259	4.66616	4.65972	4.65335	4.64707	4.64085	4.63463	4.62842	4.6222	4.61598	4.60976	4.60373	4.59814	4.59283	4.58757	4.58231	4.57705	4.57178	4.56652	4.56149	4.55707	4.55322	4.54952	4.54582	4.54213	4.53843	4.53473	4.53119	4.5282	4.52587	4.5238	4.52174	4.51967	4.51761	4.51554	4.51352	4.5118	4.51058	4.5096	4.50861	4.50763	4.50665	4.50567	4.50469	4.50377	4.50297	4.50226	4.50155	4.50084	4.50013	4.49942	4.49871	4.49801	4.49734	4.49669	4.49604	4.49539	4.49474	4.49409	4.49344	4.4928	4.49215	4.49151	4.49087	4.49023	4.48959	4.48895	4.4883	4.48765	4.48692	4.48609	4.48521	4.48433	4.48345	4.48257	4.48169	4.4808	4.47984	4.47874	4.47756	4.47639	4.47521	4.47403	4.47286	4.47168	4.4707	4.47015	4.46992	4.46974	4.46956	4.46938	4.4692	4.46902	4.46921	4.47038	4.47246	4.4748	4.47715	4.4795	4.48185	4.48419	4.48585	4.48482	4.48045	4.47465	4.46886	4.46307	4.45728	4.45149	4.44516	4.43417	4.41535	4.39275	4.37016	4.34757	4.32497	4.30238	4.27979	4.26045	4.24801	4.23959	4.23152	4.22345	4.21538	4.20731	4.19924	4.18847	4.17085	4.14756	4.12283	4.0981	4.07337	4.04864	4.02391	4.00023	3.98028	3.96525	3.95254	3.93984	3.92714	3.91443	3.90173	3.89577	3.9263	4.00893	4.11308	4.21723	4.32138	4.42553	4.52969	4.63384	3.27301	
